id,umap_x,umap_y,syllable_type
11.0,12.824421,4.2963343,Down
12.0,13.437039,5.4478135,Down
13.0,13.698513,5.1937127,Flat
1.0,7.6793947,-5.1436124,Chevron
2.0,12.356205,0.89566815,Short
3.0,3.7835479,3.1737695,Chevron
4.0,11.833625,2.3148825,Up
1.0,7.470589,-4.9196777,Chevron
2.0,8.681394,3.4415987,Down
1.0,9.189132,5.385719,Flat
2.0,1.7343637,2.9962664,Chevron
3.0,6.5186815,5.151127,Flat
4.0,3.3701656,2.5592844,Flat
5.0,2.495166,1.8915054,Down
6.0,2.9182339,2.2673142,Frequency_Jump
7.0,4.9472237,4.112284,Flat
8.0,2.3305411,1.9023114,Down
9.0,5.229406,2.9832008,Flat
10.0,4.897106,1.7040546,Chevron
11.0,2.3348072,1.8018693,Chevron
12.0,5.3630304,-5.714191,Complex
13.0,3.631077,-2.417544,Short
14.0,9.332986,5.3794537,Flat
15.0,4.6463685,0.9065514,Up
16.0,13.920916,3.956306,Short
17.0,3.5550263,1.7652969,Flat
18.0,4.984435,1.3074517,Flat
19.0,3.5945716,-1.0716368,Chevron
20.0,6.085919,-5.3543463,Complex
21.0,5.7890205,-2.4063501,Flat
22.0,8.592021,3.8239872,Flat
23.0,2.39617,-2.3133554,Complex
24.0,5.043999,2.6887074,Flat
25.0,3.231175,-1.8939862,Complex
1.0,13.221325,-0.3593198,Short
2.0,1.5732735,7.2537904,Chevron
3.0,2.0840688,-1.2589501,Complex
4.0,9.045335,-0.86025625,Chevron
5.0,8.376941,3.6465814,Down
6.0,7.5776954,4.618316,Flat
7.0,4.3072877,-0.31550545,Frequency_Jump
8.0,5.7372613,-2.335439,Chevron
9.0,13.897163,3.9395134,Short
10.0,13.741532,4.123858,Short
11.0,2.725696,-4.172678,Short
12.0,14.183934,4.4090657,Short
13.0,7.190448,3.728977,Flat
14.0,1.8619808,-2.7930903,Complex
15.0,14.5284815,3.8492165,Short
16.0,8.669887,5.1258187,Flat
17.0,4.815275,3.1001859,Flat
18.0,4.9019365,2.2459724,Flat
19.0,3.4680302,1.3525357,Down
20.0,13.735949,3.7968264,Short
21.0,12.703035,4.156687,Flat
22.0,4.8947415,-3.3610075,Short
23.0,7.292599,4.4338846,Flat
24.0,4.6477127,3.2190223,Flat
25.0,5.4333463,-0.6523216,Down
26.0,3.7717016,2.6356661,Frequency_Jump
27.0,5.0816345,2.5346918,Flat
28.0,4.169716,-1.9408859,Chevron
29.0,13.580969,1.7230405,Short
30.0,8.421587,3.9313848,Flat
31.0,2.6008353,2.2392442,Chevron
32.0,12.226786,5.7415705,Flat
33.0,7.4154167,3.2495701,Flat
1.0,12.375577,3.5982692,Down
2.0,3.4028208,-0.9247512,Chevron
3.0,4.840694,2.9858027,Chevron
4.0,11.969186,1.5632063,Flat
5.0,2.1623273,1.9347873,Frequency_Jump
6.0,5.085173,2.5326285,Flat
7.0,11.8478985,2.088484,Up
8.0,13.904777,3.784886,Short
9.0,12.910785,2.488214,Flat
10.0,9.573567,3.3785157,Flat
11.0,8.418637,5.372822,Flat
12.0,11.081416,5.188773,Flat
1.0,4.9588737,-3.0446055,Down
2.0,9.065953,2.2319553,Down
3.0,9.023797,2.2151246,Down
4.0,5.481706,-4.547351,Chevron
5.0,10.278107,3.1024284,Down
6.0,4.592154,-0.3515538,Down
7.0,5.0065937,-1.3174294,Chevron
8.0,7.01131,3.4769118,Flat
9.0,1.1229249,2.9920242,Frequency_Jump
10.0,2.0540984,-3.164674,Complex
1.0,13.720093,1.2254232,Short
2.0,3.4290051,2.0095713,Frequency_Jump
3.0,3.9351842,0.12198799,Chevron
4.0,2.6394703,-3.5436435,Complex
1.0,2.6020234,-3.4598517,Complex
2.0,4.1228986,-1.9615756,Chevron
3.0,8.389417,3.8705037,Flat
4.0,1.2687687,2.9147265,Frequency_Jump
1.0,11.374343,0.16078427,Down
2.0,4.5978084,0.89381135,Up
3.0,3.8905559,0.049301613,Frequency_Jump
4.0,2.1318793,2.459891,Frequency_Jump
5.0,2.501191,1.5244879,Frequency_Jump
6.0,5.1021066,2.0637,Flat
7.0,4.6889625,-3.583304,Chevron
8.0,7.761597,-4.3679347,Short
9.0,3.6005812,-1.2753793,Chevron
10.0,5.0005145,1.4445804,Flat
11.0,4.779574,-0.83936125,Down
12.0,12.488759,3.6698973,Short
13.0,13.458018,4.0253115,Short
14.0,2.7670627,-0.98116934,Complex
15.0,12.239171,4.8466563,Flat
1.0,12.38086,4.903292,Flat
2.0,2.0901885,-1.7004722,Complex
3.0,2.7910435,0.947703,Frequency_Jump
4.0,12.976975,1.2115878,Flat
5.0,2.7103367,-1.0368725,Complex
1.0,4.000892,7.1805835,Down
2.0,2.5558307,6.500055,Chevron
1.0,4.03595,6.490847,Flat
2.0,3.138942,5.454827,Flat
3.0,2.3007312,3.3759181,Frequency_Jump
4.0,2.3183713,3.4148705,Chevron
5.0,2.4425628,3.8019464,Flat
6.0,3.3113213,3.9203596,Frequency_Jump
7.0,5.6513963,-1.9491602,Chevron
8.0,11.009096,5.445585,Flat
1.0,2.0808184,2.1280115,Down
2.0,2.0194585,2.1939538,Down
3.0,4.019719,4.479428,Flat
4.0,3.1258793,2.0385282,Frequency_Jump
5.0,3.7843187,3.3416243,Frequency_Jump
6.0,6.3850203,6.6464367,Flat
7.0,5.091124,3.1935365,Flat
8.0,11.931508,2.4550233,Up
1.0,12.996735,2.0420802,Flat
2.0,5.7743807,-4.054259,Chevron
3.0,5.7749453,-4.064713,Chevron
4.0,5.720748,-5.163332,Complex
5.0,9.370289,0.19114535,Down
6.0,11.572049,1.2829033,Up
7.0,9.77376,4.998375,Flat
8.0,3.9895277,-3.152229,Complex
1.0,13.31168,-0.29811272,Flat
1.0,12.820459,-0.37561432,Short
2.0,9.774574,1.8956069,Down
3.0,4.6029325,-1.8852378,Chevron
4.0,3.9953918,-1.2445129,Complex
5.0,2.0916247,3.4926865,Frequency_Jump
6.0,8.798555,2.9770417,Flat
7.0,4.260875,-3.817321,Up
1.0,12.135428,-0.39350772,Flat
2.0,13.291056,-0.36236665,Short
1.0,12.049189,4.557205,Flat
2.0,3.9053602,-0.22269282,Frequency_Jump
3.0,3.8481433,-0.24017626,Frequency_Jump
4.0,5.030894,-2.2257252,Chevron
5.0,9.937756,1.2931997,Flat
6.0,3.5295253,1.4422451,Frequency_Jump
7.0,3.835267,-1.551325,Frequency_Jump
1.0,5.9084597,-5.4936347,Complex
2.0,3.3084347,3.59802,Frequency_Jump
3.0,5.4543347,5.8861146,Flat
4.0,3.6077309,-1.3674748,Chevron
5.0,4.7576847,-3.1183422,Up
6.0,4.8703613,2.0330918,Down
7.0,8.606417,3.5838444,Down
8.0,4.4848604,-2.9442425,Chevron
9.0,8.468792,3.7936976,Flat
10.0,13.693601,3.396964,Short
11.0,5.434972,-2.3412783,Chevron
1.0,7.474466,3.6228652,Flat
2.0,3.9615195,-1.2711756,Complex
1.0,8.954835,2.6235743,Flat
2.0,9.633885,3.205039,Flat
3.0,9.644878,3.2050452,Flat
4.0,5.6159396,-1.8604511,Chevron
1.0,7.8339877,5.9041305,Flat
2.0,3.94606,-1.5596682,Complex
3.0,8.679167,1.9980046,Down
4.0,4.7380385,0.010991633,Down
5.0,2.6740549,2.473109,Down
6.0,6.601688,6.341461,Flat
7.0,5.532844,-1.2840167,Chevron
8.0,1.7851845,3.6546874,Frequency_Jump
9.0,4.385406,4.625143,Flat
10.0,4.5591145,4.492907,Flat
11.0,4.3703184,4.552545,Flat
12.0,5.9279385,-5.0857534,Complex
13.0,13.328184,5.203074,Down
14.0,4.633239,1.3708671,Down
15.0,5.27543,-2.1311405,Chevron
1.0,7.2026114,3.2124414,Flat
1.0,3.69011,-0.104092784,Chevron
2.0,1.7025427,4.284564,Down
3.0,2.4329157,6.2203217,Chevron
4.0,8.929584,3.0690496,Flat
5.0,5.0466266,6.3038206,Down
6.0,3.066226,6.2068534,Flat
7.0,3.2716165,1.9128461,Frequency_Jump
8.0,9.025594,4.1002526,Down
9.0,12.637029,4.094551,Down
10.0,10.058582,4.350667,Flat
11.0,7.153235,6.7700777,Flat
12.0,7.985203,4.0065093,Flat
13.0,3.383274,-3.3194346,Complex
14.0,14.001737,5.6929097,Short
1.0,5.741096,-4.818284,Chevron
2.0,4.5383987,3.3211517,Flat
3.0,4.5018783,6.788326,Down
4.0,3.5627167,2.2612147,Flat
5.0,5.156475,-2.4031565,Chevron
6.0,4.484459,-1.4807746,Chevron
7.0,9.464314,-0.47042078,Chevron
8.0,7.139243,3.0687742,Flat
9.0,13.018747,4.161731,Up
1.0,5.5211496,-1.452773,Down
2.0,1.6280795,7.22541,Chevron
1.0,8.668992,5.420662,Flat
2.0,4.568083,2.6011932,Flat
3.0,4.568642,-3.0150282,Up
1.0,8.989724,0.21503998,Down
2.0,4.5363116,2.8845687,Flat
3.0,4.246677,-1.878396,Chevron
4.0,13.8942375,5.1779356,Short
1.0,12.423136,2.013141,Flat
2.0,11.253197,-0.04623936,Down
3.0,2.7919264,6.1886,Flat
4.0,3.7767107,-3.381698,Complex
1.0,4.317967,-3.6684828,Chevron
2.0,3.6740746,3.6572042,Chevron
3.0,3.5193346,5.5390944,Flat
4.0,3.2420862,4.790134,Down
5.0,2.2248406,-3.0367484,Complex
6.0,4.9459934,5.4455876,Flat
7.0,2.8649392,4.564779,Chevron
8.0,3.9136784,5.1520543,Flat
9.0,3.0092473,4.7253227,Down
10.0,8.265758,6.2891803,Flat
1.0,2.0884202,7.6557403,Flat
2.0,12.276312,0.53255916,Down
3.0,3.3709712,2.633417,Frequency_Jump
4.0,4.065475,5.256133,Flat
5.0,4.033569,4.702174,Chevron
6.0,4.31603,5.0777903,Flat
7.0,2.1619034,1.8342377,Chevron
8.0,4.926196,-0.7787829,Chevron
9.0,2.525412,-1.8336307,Complex
10.0,4.802491,3.5403903,Flat
11.0,2.4158952,2.0207832,Frequency_Jump
12.0,4.8228645,0.83522105,Up
13.0,8.368653,4.9086804,Flat
14.0,4.1363473,-2.4503357,Chevron
15.0,7.156164,-5.2327275,Complex
16.0,12.087251,4.1235085,Flat
17.0,8.12361,3.973532,Flat
18.0,4.210932,-3.9353795,Short
19.0,9.162209,5.766289,Flat
20.0,5.0907254,4.502201,Flat
21.0,4.363707,2.355703,Chevron
22.0,12.772744,4.7101884,Flat
23.0,12.413241,3.21371,Down
1.0,4.090346,-0.88390934,Chevron
1.0,12.908305,-0.55473226,Short
2.0,1.8939756,7.365568,Flat
1.0,12.361738,0.94088745,Down
2.0,1.941618,7.321711,Flat
3.0,13.841775,5.322648,Short
1.0,13.035847,2.2517009,Flat
2.0,11.481477,-0.084021166,Flat
3.0,4.668172,-0.4858271,Chevron
4.0,6.893594,-5.5999894,Short
1.0,13.314352,-0.3723089,Short
2.0,11.147022,0.031525128,Down
3.0,11.181438,0.02770525,Down
4.0,5.260367,-4.0050664,Chevron
5.0,13.388439,3.4966037,Short
6.0,13.444481,1.0794572,Short
7.0,4.905001,5.189984,Down
8.0,6.0218086,-1.629872,Chevron
9.0,2.7376122,-3.4701333,Complex
1.0,9.344415,0.19557706,Chevron
2.0,7.027856,3.43357,Flat
3.0,12.384066,3.69499,Flat
4.0,13.479541,1.7791313,Short
5.0,4.381731,-0.18771361,Frequency_Jump
6.0,7.6854167,6.2806406,Flat
7.0,10.283525,5.592982,Flat
1.0,10.730694,-0.25810722,Down
2.0,12.86921,-0.59490687,Short
3.0,2.4467998,0.97148955,Chevron
4.0,12.721821,2.909494,Flat
1.0,13.034196,4.1323276,Up
1.0,10.595113,0.67367405,Down
2.0,1.872343,3.7461624,Chevron
3.0,3.5005932,3.614021,Frequency_Jump
4.0,4.241175,-3.941622,Up
1.0,9.001047,1.4900323,Down
2.0,3.0565305,4.7668476,Frequency_Jump
3.0,12.737417,3.6275427,Up
4.0,4.9435396,-3.6791658,Chevron
5.0,6.280186,-4.9394426,Chevron
6.0,6.689461,5.040314,Flat
7.0,6.4391007,5.2939024,Flat
8.0,5.9563103,5.3428373,Flat
9.0,3.2407103,2.1476786,Flat
10.0,11.85644,2.1105843,Up
11.0,8.1106615,3.9733453,Flat
12.0,10.106955,5.5238037,Flat
13.0,10.270313,3.9981256,Flat
1.0,1.8159395,7.0322294,Chevron
1.0,12.810671,1.5756974,Down
2.0,11.04601,0.9541652,Down
3.0,11.302531,-0.027591638,Down
4.0,5.0757675,-2.6402366,Chevron
1.0,13.871878,3.7902255,Short
1.0,7.345064,-4.3901205,Chevron
1.0,5.652651,-4.85436,Complex
1.0,11.993142,-0.4763764,Down
2.0,10.724398,1.3963073,Down
3.0,10.195748,2.6587856,Down
4.0,6.1182685,-4.9874134,Chevron
5.0,9.759299,4.865028,Flat
6.0,14.158105,4.4781604,Short
1.0,4.0880804,-1.0775044,Chevron
2.0,9.138687,5.1236444,Flat
3.0,7.78923,-4.495409,Down
4.0,10.162939,5.5121465,Flat
5.0,12.759263,4.015944,Flat
6.0,12.821293,4.1903143,Flat
7.0,13.4907255,5.3732533,Short
1.0,13.861233,3.4309497,Short
2.0,8.94184,2.1736069,Down
3.0,8.926343,2.1777043,Down
4.0,8.936381,2.176105,Down
5.0,8.954163,2.199225,Down
6.0,8.921099,2.1612558,Down
7.0,8.91402,2.1620667,Down
8.0,8.916769,2.179053,Down
9.0,8.92762,2.1649551,Down
10.0,8.926202,2.1827044,Down
1.0,7.2531834,-4.990265,Down
2.0,3.6926641,3.5696154,Chevron
3.0,12.611161,5.002146,Short
1.0,5.754182,-5.772081,Complex
2.0,13.902381,4.18578,Short
3.0,10.538658,0.8944595,Down
1.0,3.9305022,0.12836342,Frequency_Jump
2.0,1.4399683,1.6463509,Down
3.0,1.435759,1.6469773,Down
4.0,1.4320463,1.6420043,Down
5.0,1.4360112,1.643953,Down
6.0,1.4336339,1.645881,Down
7.0,1.433042,1.6442794,Down
8.0,3.0959268,-1.6777546,Complex
9.0,2.3657262,1.9180245,Down
10.0,4.9819975,4.0735917,Flat
11.0,3.371969,-0.6429736,Chevron
1.0,4.38343,-0.11009057,Down
2.0,2.5936098,-0.517448,Complex
1.0,5.318368,0.35448492,Down
2.0,2.4493804,2.6144347,Frequency_Jump
3.0,2.618646,3.8730319,Down
4.0,1.7964451,6.921283,Chevron
5.0,2.2595894,4.023127,Frequency_Jump
6.0,3.3776894,5.885724,Flat
7.0,2.5196893,4.719484,Flat
8.0,5.546574,6.5467687,Flat
1.0,2.8601909,6.130808,Flat
2.0,2.4316616,3.5150082,Down
3.0,5.11053,-1.2036992,Short
4.0,10.008548,1.8977123,Flat
5.0,3.4908772,4.17484,Flat
6.0,11.808969,2.262571,Up
1.0,7.424162,-4.378647,Chevron
2.0,7.325116,-4.388935,Complex
3.0,8.561675,-0.3977647,Chevron
4.0,2.8584254,1.405,Down
5.0,2.33147,1.3103737,Down
6.0,2.7973046,-2.0258937,Complex
7.0,12.12561,1.8237954,Up
8.0,8.246861,5.5875716,Flat
9.0,13.247531,3.9019146,Short
10.0,11.257732,0.32595775,Down
11.0,11.490555,0.47690082,Flat
12.0,11.341424,1.6846901,Chevron
13.0,4.461928,2.2731273,Flat
14.0,10.841463,4.428725,Flat
1.0,2.816296,1.2588995,Chevron
2.0,2.1971297,-3.0533757,Complex
3.0,1.1802915,2.998917,Chevron
4.0,4.6272826,2.8015194,Flat
5.0,4.8620524,-2.3451996,Chevron
6.0,3.8154714,-2.4936128,Short
7.0,10.981537,0.14153056,Down
8.0,7.6157336,4.2356977,Flat
9.0,4.980329,2.2646773,Chevron
10.0,4.966077,2.2272255,Flat
11.0,10.205326,0.61556035,Down
12.0,3.7192907,-0.382055,Chevron
13.0,2.468605,-0.30827317,Chevron
14.0,3.3386135,1.231236,Frequency_Jump
15.0,12.816728,5.374746,Flat
1.0,11.113037,1.4278574,Down
2.0,2.6001453,0.9111292,Down
3.0,5.0744605,-0.54886997,Flat
4.0,4.0819407,1.877036,Chevron
5.0,2.50743,-0.5479171,Complex
6.0,4.976488,-0.6388073,Flat
7.0,9.16743,2.2142806,Down
8.0,8.287564,3.571737,Down
9.0,12.390343,5.4186096,Short
1.0,12.008865,4.444142,Down
2.0,8.472352,-0.30023828,Chevron
3.0,7.2168784,4.148918,Flat
4.0,15.457011,3.0042043,Short
1.0,13.087129,-0.19531554,Short
2.0,3.1205714,-2.812103,Complex
1.0,15.281958,2.8530035,Short
2.0,15.291713,2.9065764,Short
3.0,4.775353,-1.8829013,Chevron
4.0,4.552149,-3.0415108,Chevron
1.0,8.53847,1.5258468,Down
2.0,12.123639,-0.3486424,Flat
3.0,9.792765,3.1510441,Flat
4.0,8.996283,2.7130942,Down
5.0,4.2328677,-1.7967042,Chevron
6.0,3.0507653,-3.800298,Chevron
1.0,7.388138,4.431686,Flat
2.0,13.03152,5.749828,Short
3.0,4.1308203,-3.636541,Chevron
1.0,9.854745,1.9464339,Down
2.0,2.2074144,2.457684,Frequency_Jump
3.0,2.129236,2.3551183,Frequency_Jump
4.0,3.6109884,2.9072664,Frequency_Jump
5.0,2.4479892,0.43310538,Complex
6.0,7.5098467,3.6326282,Flat
7.0,5.4675713,-0.36003992,Down
8.0,13.496387,4.8590703,Flat
9.0,14.053445,4.3617425,Flat
10.0,10.771351,2.5564003,Flat
11.0,5.069184,-1.3464127,Flat
12.0,9.360937,5.510216,Flat
13.0,13.224102,4.1456814,Flat
14.0,11.79298,2.2795215,Up
15.0,12.007586,4.487085,Flat
16.0,14.192769,4.6228385,Short
1.0,12.624142,-0.53400075,Short
2.0,12.687142,-0.6132856,Short
3.0,2.1281707,2.0014381,Down
4.0,3.98696,2.4739285,Frequency_Jump
5.0,3.3496332,1.5607524,Down
6.0,5.2284417,-3.9554327,Chevron
7.0,6.9476633,-5.4812293,Complex
8.0,12.25381,2.6998553,Down
9.0,3.9497204,2.1550887,Chevron
10.0,9.29617,0.2700275,Flat
11.0,14.175651,4.7406683,Short
1.0,11.865846,1.5541172,Short
2.0,8.9005165,3.7406719,Flat
3.0,3.4519653,-2.739888,Complex
4.0,14.13762,5.0799413,Short
1.0,10.459096,1.4114834,Down
2.0,10.396179,0.58488756,Down
3.0,8.981017,1.3320622,Flat
1.0,8.392302,2.6210968,Down
2.0,8.346713,3.7289655,Down
3.0,12.836768,3.1334176,Down
4.0,4.509603,-1.5338532,Chevron
5.0,3.2673442,-2.0681944,Complex
6.0,11.117154,1.6189287,Down
7.0,4.999291,2.1386397,Down
8.0,2.9163857,-1.622363,Complex
9.0,3.5030699,-1.3849477,Chevron
10.0,8.436467,5.028027,Flat
11.0,13.346981,4.6086416,Flat
1.0,8.56097,1.6955763,Down
2.0,4.779804,0.17505549,Down
3.0,3.2686446,2.2377949,Frequency_Jump
4.0,5.5909953,-5.640777,Complex
5.0,4.758489,-2.9565573,Short
1.0,8.983063,5.0964556,Flat
2.0,2.3556802,1.8632754,Down
3.0,4.933729,2.6905928,Flat
4.0,10.944404,5.147414,Flat
5.0,3.2848039,-4.407946,Short
1.0,3.6625643,-1.4128855,Chevron
2.0,11.398793,0.46258858,Down
3.0,4.237489,2.4861653,Frequency_Jump
4.0,3.6454985,-2.8770883,Complex
5.0,13.399516,4.565309,Flat
6.0,5.90306,-4.8698754,Chevron
7.0,7.405748,-5.123671,Short
8.0,3.368551,1.2055663,Chevron
9.0,3.6976213,3.2864223,Frequency_Jump
10.0,2.0246751,2.8143542,Chevron
11.0,2.532254,-1.8071774,Complex
12.0,3.6743455,2.281426,Chevron
13.0,4.989908,-2.1018102,Chevron
1.0,12.432274,2.6686308,Short
2.0,3.7575092,2.8956826,Frequency_Jump
3.0,5.018116,0.7132198,Down
4.0,1.9471308,-1.6426209,Complex
5.0,4.5630045,3.477171,Down
6.0,4.9331784,3.1400173,Flat
7.0,4.6057944,3.1993542,Flat
8.0,2.7466934,1.5614014,Down
9.0,5.669318,-4.492315,Frequency_Jump
10.0,8.978607,5.685599,Flat
11.0,2.8449688,-0.26233482,Chevron
12.0,5.314063,2.6976433,Flat
13.0,12.507826,5.421288,Flat
14.0,8.352976,6.2165966,Flat
15.0,4.908399,3.0701153,Flat
16.0,12.699276,5.67411,Flat
1.0,13.715709,1.1287363,Short
2.0,1.662135,6.913252,Chevron
3.0,10.92391,3.110784,Up
4.0,8.772786,5.1032925,Flat
5.0,13.35454,5.887017,Short
1.0,9.4069395,3.014035,Down
2.0,3.6476529,-1.0880312,Complex
3.0,3.6573915,3.176303,Frequency_Jump
4.0,4.396485,-0.52804875,Chevron
5.0,4.3239408,-0.5637159,Chevron
6.0,2.8396363,-1.657678,Complex
7.0,9.185096,5.3789473,Flat
8.0,5.6859846,-5.2788587,Complex
1.0,11.161494,0.18631059,Down
2.0,4.2916136,-1.1533856,Chevron
3.0,3.0967708,1.4069641,Chevron
4.0,2.8332274,1.8526019,Chevron
5.0,3.7727528,3.2485712,Frequency_Jump
6.0,2.7981372,-0.34087348,Chevron
7.0,2.117138,1.6342143,Down
8.0,2.3005385,1.806858,Down
9.0,2.675387,-0.63368493,Complex
10.0,12.172147,2.1661394,Up
11.0,12.504389,2.9999113,Up
12.0,4.9360514,2.8016791,Chevron
13.0,11.205204,5.1585197,Flat
14.0,9.522007,5.675041,Flat
15.0,13.332533,3.4357195,Short
16.0,3.1995952,-1.0441662,Chevron
17.0,8.860879,5.7686973,Flat
18.0,3.3045764,-2.4263663,Complex
19.0,4.3549576,-2.6177888,Chevron
1.0,11.652797,0.8685795,Down
2.0,2.1544597,-0.8975131,Complex
3.0,2.4795594,-0.54619235,Complex
4.0,14.189875,4.748402,Short
5.0,7.6839156,-4.8415923,Chevron
6.0,13.6845045,5.3054724,Short
1.0,13.144574,1.8174913,Short
2.0,10.821274,1.5666976,Flat
3.0,8.672677,5.0447392,Flat
4.0,4.4074936,-2.7326555,Complex
5.0,5.31597,-2.5156455,Chevron
6.0,3.3422399,-3.1098764,Short
1.0,1.7278862,7.403135,Flat
1.0,2.264859,6.89486,Flat
2.0,11.937206,5.5579805,Short
1.0,2.2316694,-1.151761,Complex
1.0,7.282742,6.5082946,Flat
1.0,10.420267,2.8837447,Flat
2.0,3.7144294,3.007985,Flat
3.0,11.600966,1.041134,Up
4.0,15.472735,2.8680878,Short
1.0,4.9323,0.26944244,Chevron
2.0,5.194271,0.55470234,Chevron
3.0,5.203079,0.5625803,Chevron
4.0,5.1964297,0.56158775,Chevron
5.0,5.197248,0.56253713,Chevron
6.0,5.2096844,0.5788842,Chevron
7.0,5.186596,0.5699573,Chevron
8.0,5.1986384,0.56778324,Chevron
9.0,4.913398,3.3091135,Down
10.0,4.237632,-1.6783296,Chevron
11.0,5.033262,-0.6600461,Flat
12.0,13.1412115,4.1405673,Short
13.0,4.175104,-2.3233745,Short
14.0,4.9669843,5.818242,Down
15.0,3.1020396,4.071063,Frequency_Jump
16.0,4.5307055,0.6777089,Flat
17.0,4.2980065,-3.5851948,Chevron
1.0,12.859422,4.6057982,Flat
2.0,7.0320907,2.9536088,Down
3.0,3.3494563,-1.3907892,Complex
4.0,5.0324354,-0.8305895,Flat
5.0,14.184543,3.5811143,Short
6.0,11.8276,4.930584,Flat
7.0,8.837897,4.841381,Flat
8.0,9.70686,3.7632782,Down
9.0,2.8755279,-1.6430415,Complex
10.0,11.401752,3.2655845,Flat
11.0,13.66412,4.901705,Short
12.0,13.658776,1.9406397,Flat
13.0,11.961728,2.074302,Flat
14.0,4.508006,-1.2522256,Chevron
15.0,12.99631,4.229178,Flat
16.0,5.1402907,-2.465262,Chevron
1.0,13.69461,5.713668,Down
2.0,13.253741,5.717251,Short
3.0,13.238716,5.7440906,Short
1.0,6.7065554,-5.470056,Complex
2.0,9.124852,0.14356829,Chevron
3.0,6.150276,-4.993164,Chevron
4.0,13.539579,1.0153077,Short
5.0,13.88284,3.9804065,Short
6.0,12.650687,2.1028876,Flat
7.0,10.150407,2.5588663,Down
8.0,5.4207406,-2.2577953,Chevron
9.0,12.978974,6.2869043,Short
1.0,12.892172,4.5344205,Flat
2.0,13.140006,4.159063,Short
3.0,13.2028675,4.1709075,Short
1.0,3.8958802,6.9322004,Frequency_Jump
2.0,3.9719374,6.677674,Down
3.0,3.6486568,6.460854,Down
4.0,5.5571604,-1.0056778,Up
1.0,8.783097,-0.55568224,Chevron
2.0,2.1468563,7.651897,Flat
1.0,12.789102,2.0342615,Flat
2.0,11.092668,-0.23095365,Down
3.0,11.09076,-0.22481608,Down
4.0,8.476927,0.6039048,Down
1.0,8.059627,-4.652471,Short
1.0,10.422216,1.5713667,Down
2.0,8.879754,1.3563035,Down
3.0,7.433334,3.2446241,Flat
4.0,5.163262,-2.6327512,Chevron
5.0,4.0669575,-4.3319173,Short
6.0,4.42563,-1.9048405,Chevron
7.0,4.2957206,2.3870897,Down
8.0,3.433064,-1.3601818,Complex
9.0,14.227173,3.9063814,Short
10.0,8.671262,2.6895127,Down
11.0,4.544824,-2.7142422,Chevron
12.0,12.943389,6.346288,Flat
1.0,14.9269495,2.4535613,Short
2.0,8.705716,3.2017176,Flat
3.0,1.7819011,-4.4528375,Short
4.0,8.791852,4.9927173,Flat
5.0,5.6331115,-5.2493806,Short
1.0,13.231465,-0.43746194,Short
2.0,7.5839286,4.01069,Flat
3.0,10.123882,2.7732005,Down
4.0,5.647012,-5.211304,Frequency_Jump
1.0,13.959939,5.768702,Short
1.0,10.809019,-0.61748457,Down
2.0,11.071172,0.06214689,Down
3.0,2.568541,-0.58937013,Complex
4.0,14.120178,5.6555023,Short
1.0,1.9584402,7.562661,Flat
1.0,2.0668862,7.567558,Flat
2.0,5.5579023,-5.1380754,Complex
1.0,5.0705814,-2.343535,Chevron
2.0,7.921054,6.117695,Flat
3.0,7.879182,6.1807923,Flat
4.0,7.69258,6.519504,Flat
1.0,11.552086,-0.26038247,Down
2.0,1.6493242,4.238203,Down
3.0,2.910741,3.8343534,Down
4.0,3.6799645,0.35659227,Down
5.0,4.0374627,-4.413043,Short
6.0,10.484965,3.0225565,Down
7.0,7.8397884,3.7172766,Down
8.0,13.033008,4.107224,Up
1.0,8.830641,1.4361314,Down
2.0,7.0837293,3.3097413,Flat
3.0,12.10043,1.0025518,Up
4.0,13.179978,-0.46736306,Short
5.0,13.449029,3.3876917,Flat
6.0,8.581395,5.1041584,Flat
1.0,7.0672565,2.9714704,Down
2.0,6.1512504,-5.3033233,Short
1.0,13.323595,1.5480685,Short
2.0,4.6452374,-0.6403699,Chevron
3.0,2.7019646,1.5894463,Down
4.0,8.97819,5.560722,Flat
5.0,8.013349,-4.4023094,Short
1.0,5.79502,-2.2210405,Down
2.0,12.33187,2.2645657,Flat
3.0,7.6353874,3.580073,Flat
1.0,12.348777,2.6218467,Down
2.0,8.500046,3.8197236,Flat
1.0,9.5534115,2.5653663,Down
2.0,2.769855,6.20512,Flat
1.0,11.764305,5.0004272,Flat
2.0,2.8398018,6.1185904,Flat
1.0,13.060791,3.3760636,Short
2.0,7.0719676,3.0038457,Flat
1.0,9.955786,5.1709623,Flat
2.0,3.923999,-3.8117583,Chevron
1.0,4.5085926,-0.5412311,Chevron
2.0,5.338375,-0.573573,Chevron
3.0,2.180734,-0.7812893,Short
4.0,8.271068,5.51465,Flat
5.0,5.2265234,-2.497857,Chevron
1.0,12.088305,2.4064503,Flat
2.0,3.1231565,1.0217084,Frequency_Jump
3.0,3.1239681,0.9991533,Frequency_Jump
4.0,7.894901,6.2685,Flat
5.0,4.351568,2.1567254,Down
6.0,5.5166216,-0.5582075,Chevron
7.0,12.714452,2.4993625,Flat
8.0,12.0931835,2.328952,Flat
9.0,4.851809,1.6719052,Flat
1.0,9.231713,0.19051683,Flat
2.0,5.2033505,3.0912127,Flat
1.0,8.995791,-0.61447227,Short
2.0,12.557674,0.503989,Down
3.0,12.556412,0.5172092,Down
4.0,12.562033,0.5028528,Down
