png,noise_rank,tier,traditional_label,wav_stem,det_start_s,det_end_s,call_length_s,principal_freq_hz,tonality,mean_power_db,det_prob_max,hdbscan_label,hdbscan_probability,umap_x,umap_y,verdict,couple
noise_117_auto_accept_Cluster_25_131204_1400_m3fm3_chunk_090_1p742s.png,117,auto_accept,Cluster_25,131204_1400_m3fm3_chunk_090,1.7416533333333333,1.839786666666667,0.0523333333333333,68.67088607594937,0.3672192087932718,-83.63804890183368,0.9996565580368042,-1,0.0,2.8925343,-0.7603534,usv,m3fm3
noise_118_auto_accept_Cluster_25_131204_1400_m1fm1_chunk_074_0p428s.png,118,auto_accept,Cluster_25,131204_1400_m1fm1_chunk_074,0.42752,0.51712,0.0469999999999999,74.66887417218543,0.2672005230613418,-89.72609998439054,0.9966834187507628,-1,0.0,3.827958,3.4837387,usv,m1fm1
noise_119_auto_accept_Cluster_25_131211_1000_m3fm1_chunk_076_0p150s.png,119,auto_accept,Cluster_25,131211_1000_m3fm1_chunk_076,0.1501866666666666,0.26112,0.0823866666666666,72.32142857142858,0.51093077999076,-85.97841566545233,0.999521255493164,-1,0.0,3.8934422,-1.2273701,usv,m3fm1
noise_120_auto_accept_Cluster_25_131205_1000_m2fm2_chunk_109_0p300s.png,120,auto_accept,Cluster_25,131205_1000_m2fm2_chunk_109,0.29952,0.4317866666666666,0.09577,72.28260869565217,0.5107464518751443,-77.57871732651414,0.9999555349349976,-1,0.0,4.983174,-1.8234707,usv,m2fm2
noise_121_auto_accept_Cluster_4_131210_1000_m4fm1_chunk_092_0p901s.png,121,auto_accept,Cluster_4,131210_1000_m4fm1_chunk_092,0.90112,0.96512,0.0307199999999999,74.21875,0.4431407310775442,-82.55743262105186,0.999417781829834,-1,0.0,3.7306745,2.4190092,usv,m4fm1
noise_122_auto_accept_Cluster_4_131211_1000_m5fm5_chunk_063_0p022s.png,122,auto_accept,Cluster_4,131211_1000_m5fm5_chunk_063,0.0221866666666666,0.04352,0.0049333333333333,75.67567567567568,0.5775085122921257,-83.5298013461826,0.9986883997917176,-1,0.0,2.510374,-0.58493143,usv,m5fm5
noise_123_auto_accept_Cluster_4_131208_1000_m6fm6_chunk_071_0p649s.png,123,auto_accept,Cluster_4,131208_1000_m6fm6_chunk_071,0.6493866666666667,0.70912,0.0204999999999999,80.64516129032259,0.2704992433244393,-91.98348098782633,0.9801862239837646,-1,0.0,2.292444,5.4007974,usv,m6fm6
noise_124_auto_accept_Cluster_4_131204_1400_m6fm6_chunk_042_0p265s.png,124,auto_accept,Cluster_4,131204_1400_m6fm6_chunk_042,0.2653866666666666,0.36352,0.0575666666666666,73.41772151898735,0.354141053053083,-85.4393144903387,0.9999723434448242,-1,0.0,6.4029717,3.9226525,usv,m6fm6
noise_125_auto_accept_Cluster_4_131204_1800_m2fm2_chunk_109_0p090s.png,125,auto_accept,Cluster_4,131204_1800_m2fm2_chunk_109,0.0904533333333333,0.13312,0.0121333333333333,83.57142857142857,0.3192938135455995,-87.00629436475953,0.9427011013031006,-1,0.0,1.3368684,4.368165,usv,m2fm2
noise_126_auto_accept_Cluster_4_131205_1800_m6fm6_chunk_043_1p029s.png,126,auto_accept,Cluster_4,131205_1800_m6fm6_chunk_043,1.02912,1.1016533333333334,0.0382500000000001,76.28676470588235,0.3885975180157751,-84.21623038340151,0.999658465385437,-1,0.0,1.9292125,1.3602157,usv,m6fm6
noise_127_auto_accept_Cluster_4_131211_1800_m5fm5_chunk_025_0p423s.png,127,auto_accept,Cluster_4,131211_1800_m5fm5_chunk_025,0.4232533333333333,0.50432,0.0462366666666667,75.0,0.3648358917900353,-88.05175287293018,0.9996057152748108,-1,0.0,3.0945208,2.418316,usv,m5fm5
noise_128_auto_accept_Cluster_4_131212_1000_m3fm4_chunk_154_0p082s.png,128,auto_accept,Cluster_4,131212_1000_m3fm4_chunk_154,0.08192,0.19712,0.0746699999999999,85.17441860465117,0.3051355827261994,-89.9375351339953,0.9998252987861632,-1,0.0,1.387244,3.5451674,usv,m3fm4
noise_129_auto_accept_Cluster_4_131205_1800_m4fm4_chunk_206_0p624s.png,129,auto_accept,Cluster_4,131205_1800_m4fm4_chunk_206,0.6237866666666667,0.6749866666666666,0.0140599999999999,81.08695652173913,0.2965413635208295,-90.20525593855189,0.9911447167396544,-1,0.0,2.5946364,5.369241,usv,m4fm4
noise_130_auto_accept_Cluster_4_131210_1000_m2fm4_chunk_284_0p820s.png,130,auto_accept,Cluster_4,131210_1000_m2fm4_chunk_284,0.8200533333333333,0.9309866666666666,0.06847,77.67857142857143,0.291249396707143,-88.07773061682165,0.9996260404586792,-1,0.0,0.64692855,2.7304864,usv,m2fm4
noise_131_auto_accept_Cluster_3_131212_1000_m4fm3_chunk_025_1p452s.png,131,auto_accept,Cluster_3,131212_1000_m4fm3_chunk_025,1.45152,1.5240533333333333,0.0342,72.4264705882353,0.534943270396922,-80.2352028347679,0.9963263869285583,-1,0.0,5.588008,1.1789898,usv,m4fm3
noise_132_auto_accept_Cluster_3_131208_1000_m6fm6_chunk_008_1p737s.png,132,auto_accept,Cluster_3,131208_1000_m6fm6_chunk_008,1.7373866666666666,1.8696533333333327,0.0975999999999999,56.21268197130361,0.4055716445293457,-83.64146552846078,0.9999996423721312,-1,0.0,8.665248,1.709335,usv,m6fm6
noise_133_auto_accept_Cluster_3_131218_1000_m2fm2_chunk_127_1p870s.png,133,auto_accept,Cluster_3,131218_1000_m2fm2_chunk_127,1.8696533333333327,1.97632,0.0901999999999998,68.63636363636363,0.466629303259216,-81.30531831356818,0.9996623992919922,-1,0.0,8.580889,0.52037245,usv,m2fm2
noise_134_auto_accept_Cluster_3_131204_1400_m6fm6_chunk_273_1p609s.png,134,auto_accept,Cluster_3,131204_1400_m6fm6_chunk_273,1.6093866666666667,1.8312533333333327,0.1896,69.29249879873711,0.4263071668838842,-80.2872671231996,0.999858021736145,-1,0.0,8.748874,-0.3828831,usv,m6fm6
noise_135_auto_accept_Cluster_3_131211_1000_m3fm1_chunk_018_0p794s.png,135,auto_accept,Cluster_3,131211_1000_m3fm1_chunk_018,0.7944533333333333,0.87552,0.0476666666666666,72.91666666666667,0.601535543276092,-83.31103656360789,0.9983686804771424,-1,0.0,5.331472,-0.1132307,usv,m3fm1
